time,num_instructions,location,block,condition,success
17.22278929999993,4,1,1,tactile,success
10.905102100000022,3,9,1,tactile,success
7.219116100000065,2,4,1,tactile,success
8.15742309999996,2,2,1,tactile,success
7.917481299999963,3,7,1,tactile,success
4.501299099999869,2,8,1,tactile,success
5.766922300000033,2,6,1,tactile,success
9.590284800000063,3,3,1,tactile,success
7.640329000000065,3,9,1,auditory,exFail
8.29383370000005,3,3,1,auditory,success
5.410236499999883,2,6,1,auditory,success
4.594070800000054,2,8,1,auditory,success
8.10925640000005,3,1,1,auditory,success
6.077173700000003,2,4,1,auditory,success
4.9343851999999515,2,2,1,auditory,success
6.93468780000012,3,7,1,auditory,exFail
5.94914760000006,3,rep_9,1,auditory,success
5.4261876999999,3,rep_7,1,auditory,success
7.480892599999834,3,9,2,tactile,exFail
1.8047229000001153,1,1,2,tactile,exFail
5.030063899999959,2,2,2,tactile,success
5.330032800000026,2,6,2,tactile,success
4.354897299999948,2,8,2,tactile,success
6.655436100000088,3,3,2,tactile,success
4.4389461999999185,2,4,2,tactile,success
5.451181000000133,3,7,2,tactile,success
6.160576499999934,3,rep_9,2,tactile,exFail
6.904511799999909,3,rep_1,2,tactile,success
6.317602699999952,3,rep_9,2,tactile,exFail
6.4678383000000395,3,rep_9,2,tactile,success
4.045926699999882,1,9,2,auditory,exFail
3.9153923999999733,2,8,2,auditory,success
4.400876500000095,2,2,2,auditory,success
4.83454329999995,2,4,2,auditory,success
6.833500799999911,4,7,2,auditory,success
4.147704599999997,2,6,2,auditory,success
6.610382800000025,3,3,2,auditory,success
6.7031065000001036,3,1,2,auditory,success
6.444148700000142,3,rep_9,2,auditory,exFail
7.4989327999999205,3,rep_9,2,auditory,fail
7.748436000000083,4,9,3,tactile,success
5.008076800000026,2,2,3,tactile,success
6.840931700000056,3,1,3,tactile,success
4.134645999999975,2,8,3,tactile,success
6.688775599999872,3,3,3,tactile,success
4.608988300000192,2,6,3,tactile,success
4.0603215000001,2,4,3,tactile,success
4.571202099999937,3,7,3,tactile,success
6.304223500000035,3,3,3,auditory,success
4.3952564999999595,2,2,3,auditory,success
3.347009000000071,2,8,3,auditory,success
6.221339000000171,4,7,3,auditory,success
4.5058444000001145,2,4,3,auditory,success
5.845548899999812,3,9,3,auditory,success
4.359992899999952,2,6,3,auditory,success
6.330329900000152,3,1,3,auditory,success
