time,num_instructions,location,block,condition,success
13.325125900000103,2,4,1,auditory,success
19.62859349999985,3,1,1,auditory,success
13.848126799999818,3,7,1,auditory,success
9.277895200000103,2,8,1,auditory,success
9.37745619999987,2,6,1,auditory,success
13.740901299999905,3,9,1,auditory,success
17.505522100000007,3,3,1,auditory,success
14.658054300000003,2,2,1,auditory,success
19.913266499999963,3,7,1,tactile,success
12.271111100000098,3,4,1,tactile,success
16.539281900000105,3,9,1,tactile,success
20,3,1,1,tactile,fail
17.58372630000008,3,3,1,tactile,success
12.505261399999881,2,2,1,tactile,success
8.547718199999963,2,8,1,tactile,success
10.63385100000005,3,6,1,tactile,success
7.141643300000169,2,8,2,auditory,success
10.174752699999999,3,6,2,auditory,success
10.462114000000156,2,2,2,auditory,success
9.873888999999963,3,4,2,auditory,success
15.204390800000056,3,1,2,auditory,success
12.195033899999999,3,7,2,auditory,success
13.411044100000026,3,3,2,auditory,success
10.381947000000082,3,9,2,auditory,success
10.771378099999993,3,7,2,tactile,success
13.15691650000008,3,3,2,tactile,success
1.8234353999998802,1,2,2,tactile,exFail
9.707264300000134,3,6,2,tactile,success
16.669037799999842,3,1,2,tactile,success
7.269459000000097,2,8,2,tactile,success
9.192995200000041,3,9,2,tactile,success
7.009607899999992,2,4,2,tactile,success
10.178278999999975,2,rep_2,2,tactile,success
8.987388499999952,3,7,3,auditory,success
9.22471489999998,3,4,3,auditory,success
8.959370499999977,2,2,3,auditory,success
9.582333599999856,3,9,3,auditory,success
12.301415099999986,3,3,3,auditory,success
6.013794100000041,2,8,3,auditory,success
14.324443599999995,3,1,3,auditory,success
7.139151700000184,2,6,3,auditory,success
12.296505000000025,3,3,3,tactile,success
13.43053759999998,3,1,3,tactile,success
5.8971904999998515,2,6,3,tactile,success
7.344380999999885,2,4,3,tactile,success
8.730213699999922,3,9,3,tactile,success
4.817502000000104,2,8,3,tactile,success
7.708402599999999,3,7,3,tactile,success
8.048931399999901,2,2,3,tactile,success
