time,num_instructions,location,block,condition,success
11.952740400000039,3,7,1,tactile,success
8.734539799999993,3,6,1,tactile,success
5.5813064000001305,2,8,1,tactile,success
4.807475000000068,2,2,1,tactile,success
5.807702199999994,3,1,1,tactile,success
5.773638599999913,2,4,1,tactile,success
5.046852000000172,3,3,1,tactile,success
3.9899773000001915,3,9,1,tactile,success
5.57270010000002,3,9,1,auditory,success
6.4319622999998955,3,3,1,auditory,success
5.320117100000061,3,7,1,auditory,success
5.0697161999999025,2,6,1,auditory,success
4.4400251000001845,2,8,1,auditory,success
4.6022669000001315,2,2,1,auditory,success
4.825748499999918,2,4,1,auditory,success
5.500408399999969,3,1,1,auditory,success
3.5281958000000486,2,8,2,tactile,success
4.936358100000007,3,3,2,tactile,success
4.299981000000116,3,9,2,tactile,success
4.387759599999981,2,2,2,tactile,success
5.0005539999999655,3,1,2,tactile,success
4.407015700000102,3,7,2,tactile,success
3.986719600000015,2,4,2,tactile,success
3.954864399999906,2,6,2,tactile,success
4.697746100000131,3,3,2,auditory,success
4.5864045999999234,2,4,2,auditory,success
5.041809400000147,3,7,2,auditory,success
3.7264298000000053,2,6,2,auditory,success
3.0800077999999758,2,8,2,auditory,success
5.3182798000000275,3,1,2,auditory,success
3.503507199999831,2,2,2,auditory,success
4.364037100000132,3,9,2,auditory,success
3.594289599999911,2,4,3,tactile,success
5.079369100000122,3,3,3,tactile,success
4.611366699999962,3,1,3,tactile,success
2.7846133999998983,2,8,3,tactile,success
2.80022740000004,2,6,3,tactile,success
4.336483399999906,3,9,3,tactile,success
4.062795199999982,3,7,3,tactile,success
3.3328252000001157,2,2,3,tactile,success
3.3298299000000497,2,4,3,auditory,success
0.8283713000000716,2,3,3,auditory,exFail
4.998672700000043,3,1,3,auditory,success
3.454875599999923,2,2,3,auditory,success
2.9911253000000215,2,6,3,auditory,success
4.396928399999979,3,9,3,auditory,success
3.4842823000001317,2,8,3,auditory,success
4.302312499999971,3,7,3,auditory,success
4.7770561999998336,3,rep_3,3,auditory,success
