time,num_instructions,location,block,condition,success
9.746128100000078,3,7,1,tactile,success
10.735087700000008,4,1,1,tactile,success
5.541819499999974,2,2,1,tactile,success
3.788286599999992,2,6,1,tactile,success
4.949988100000041,3,3,1,tactile,success
4.538128300000039,3,9,1,tactile,success
3.3457260000000133,2,8,1,tactile,success
3.6243442999999615,2,4,1,tactile,success
5.051470300000005,3,7,1,auditory,success
2.8955314999999473,2,8,1,auditory,success
2.947950599999899,2,6,1,auditory,success
4.773169100000018,3,1,1,auditory,success
4.601736300000084,3,9,1,auditory,success
3.5613179000000628,2,4,1,auditory,success
4.38991759999999,2,2,1,auditory,success
4.9829760999999735,3,3,1,auditory,success
5.884288999999967,3,3,2,tactile,success
3.7479328999999098,2,2,2,tactile,success
2.900525800000082,2,6,2,tactile,success
3.046386200000029,2,4,2,tactile,success
3.459421700000121,3,7,2,tactile,success
3.791068100000075,3,9,2,tactile,success
2.7554666000000907,2,8,2,tactile,success
4.968607900000052,3,1,2,tactile,success
3.0651273000000856,2,4,2,auditory,success
4.383967499999926,3,3,2,auditory,success
3.7008149000000685,3,9,2,auditory,success
4.231761500000175,3,7,2,auditory,success
3.895091500000035,2,2,2,auditory,success
4.340409500000078,3,1,2,auditory,success
2.5366893000000346,2,8,2,auditory,success
2.9052661999999145,2,6,2,auditory,success
3.0401883000001817,2,8,3,tactile,success
2.564316700000063,2,4,3,tactile,success
3.2562015999999403,3,7,3,tactile,success
3.9651243000000704,3,3,3,tactile,success
2.559915900000078,2,6,3,tactile,success
3.502472199999829,2,2,3,tactile,success
3.5761559000000034,3,9,3,tactile,success
4.409228600000006,3,1,3,tactile,success
