time,num_instructions,location,block,condition,success
11.09050830000001,2,4,1,auditory,success
8.917243399999961,3,3,1,auditory,success
7.157768799999985,3,1,1,auditory,success
3.430098699999917,2,8,1,auditory,success
4.23446899999999,2,6,1,auditory,success
4.024296900000081,2,2,1,auditory,success
4.833242500000097,3,9,1,auditory,success
4.614366600000039,3,7,1,auditory,success
3.1272985999999037,2,8,1,tactile,success
5.255762300000015,3,1,1,tactile,success
4.433106599999974,2,4,1,tactile,success
4.1673814000000675,2,2,1,tactile,success
3.7411297999999533,2,6,1,tactile,success
4.715783899999906,3,7,1,tactile,success
5.46188200000006,3,9,1,tactile,success
6.67119300000013,4,3,1,tactile,success
5.639034199999969,3,3,2,auditory,success
3.2343590000000404,2,4,2,auditory,success
3.9005741000000853,2,2,2,auditory,success
2.7296627000000626,2,8,2,auditory,success
3.410487200000034,2,6,2,auditory,success
4.376501599999983,3,9,2,auditory,success
5.07770440000013,3,1,2,auditory,success
4.926367900000059,3,7,2,auditory,success
5.543807699999888,3,1,2,tactile,success
2.687087500000189,2,8,2,tactile,success
3.0939292999998997,2,4,2,tactile,success
5.351017699999829,3,3,2,tactile,success
4.247076100000186,3,7,2,tactile,success
5.911319200000207,3,9,2,tactile,success
3.7046849000000748,2,2,2,tactile,success
3.75265370000011,2,6,2,tactile,success
5.170853500000021,3,1,3,auditory,success
2.8260772000000998,2,8,3,auditory,success
3.277997599999935,2,4,3,auditory,success
3.5347607000001062,2,2,3,auditory,success
4.258122100000037,3,9,3,auditory,success
3.2717823000000408,2,6,3,auditory,success
4.964323899999954,3,3,3,auditory,success
4.4777433000001565,3,7,3,auditory,success
3.6723113999998986,2,6,3,tactile,success
4.685526500000151,3,9,3,tactile,success
4.718721799999912,3,3,3,tactile,success
4.0612862000000405,3,7,3,tactile,success
3.103175699999838,2,4,3,tactile,success
5.319011000000046,3,1,3,tactile,success
2.6400144000001546,2,8,3,tactile,success
6.919656799999984,4,2,3,tactile,success
